@relation R_data_frame

@attribute WeekDay string
@attribute Hour string
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceInfo string
@attribute MobileDeviceManuf string
@attribute visitNumber numeric
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
6,4,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
6,14,31-40,iOS,he,'Apple iPhone','Apple ',6,6-10,google,organic,'Organic Search',(none),Unknown,228,4.5,0,0,0,0,0,0,0,1
2,22,21-30,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,1219,33,0,0,0,0,0,0,0,1
7,0,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',16,11-20,(direct),(none),Direct,(none),Unknown,168,3,0,0,0,0,0,0,0,1
5,19,51-60,Android,he,'Motorola XT1032 Moto G','Motorola ',1,1,(direct),(none),Direct,(none),Unknown,5490,16,0,0,0,0,0,0,0,1
5,20,01-10,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,0,1,0,0,0,0,0,0,0,1
4,20,01-10,Android,he,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,36,2,0,0,0,0,0,0,0,1
1,11,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',119,51+,google,cpc,'Paid Search','yad1 - מתחרים',Unknown,782.5,23,0,0,0,0,0,0,0,1
1,5,11-20,Android,he,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,83,3,0,0,0,0,0,0,0,1
3,17,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',10,6-10,google,organic,'Organic Search',(none),Unknown,308,3,0,0,0,0,0,0,0,1
2,20,01-10,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',24,21-50,(direct),(none),Direct,(none),Unknown,1151,7,0,0,0,0,0,0,0,1
6,14,01-10,iOS,he,'Apple iPhone','Apple ',10,6-10,(direct),(none),Direct,(none),Unknown,330,4,0,0,0,0,0,0,0,1
3,20,21-30,Android,he,'Huawei Ascend P7 L10','Huawei ',3,3,(direct),(none),Direct,(none),Unknown,164,5,0,0,0,0,0,0,0,1
1,21,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,2092,6.333333,0,0,0,0,0,0,0,1
1,21,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,2092,6.333333,0,0,0,0,0,0,0,1
1,21,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,2092,6.333333,0,0,0,0,0,0,0,1
1,21,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,2092,6.333333,0,0,0,0,0,0,0,1
1,22,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,1914,7.857143,0,0,0,0,0,0,0,1
1,22,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,1914,7.857143,0,0,0,0,0,0,0,1
1,22,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,1914,7.857143,0,0,0,0,0,0,0,1
1,22,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,1914,7.857143,0,0,0,0,0,0,0,1
7,14,51-60,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,102,3,0,0,0,0,0,0,0,1
3,12,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',3,3,google,organic,'Organic Search',(none),Unknown,350,8.5,0,0,0,0,0,0,0,1
1,1,51-60,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,514,5,0,0,0,0,0,0,0,1
4,17,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,46,2,0,0,0,0,0,0,0,1
2,20,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,789,5,0,0,0,0,0,0,0,1
5,0,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,279,19,0,0,0,0,0,0,0,1
6,7,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',15,11-20,(direct),(none),Direct,(none),Unknown,951,18,0,0,0,0,0,0,0,1
2,18,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',16,11-20,(direct),(none),Direct,(none),Unknown,639,14,0,0,0,0,0,0,0,1
2,14,31-40,Android,he,'MediaTek MT6735','MediaTek ',75,51+,google,organic,'Organic Search',(none),MOBILE_WEB,658.789474,17.052632,0,1,0,0,0,0,0,1
3,5,41-50,Android,he,'LG H850 G Flex 2','LG ',30,21-50,google,organic,'Organic Search',(none),Unknown,278.5,2.25,0,0,0,0,0,0,0,1
2,4,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,211,6,0,0,0,0,0,0,0,1
1,14,01-10,iOS,he,'Apple iPhone','Apple ',4,4-5,(direct),(none),Direct,(none),Unknown,87,2,0,0,0,0,0,0,0,1
2,17,21-30,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',11,11-20,(direct),(none),Direct,(none),Unknown,278,6.5,0,0,0,0,0,0,0,1
2,21,01-10,iOS,he,'Apple iPhone','Apple ',82,51+,google,organic,'Organic Search',(none),Unknown,252.04,12.64,0,0,0,0,0,0,0,1
1,19,31-40,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),Unknown,1317,5,0,0,0,0,0,0,0,1
2,8,11-20,iOS,he,'Apple iPhone','Apple ',7,6-10,(direct),(none),Direct,(none),Unknown,733,4,0,0,0,0,0,0,0,1
4,20,11-20,iOS,he,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),Unknown,671.25,4,0,0,0,0,0,0,0,1
7,5,21-30,Android,he,'Samsung SM-A710F Galaxy A7 Duos','Samsung ',5,4-5,(direct),(none),Direct,(none),Unknown,471,4,0,0,0,0,0,0,0,1
3,11,01-10,iOS,en,'Apple iPhone','Apple ',2,2,google,cpc,'Paid Search','Yad2 - Brand+Product',Unknown,867,3.5,0,0,0,0,0,0,0,1
7,12,51-60,Android,he,'LG H815 G4','LG ',11,11-20,(direct),(none),Direct,(none),Unknown,193,10,0,0,0,0,0,0,0,1
7,17,11-20,Android,he,'LG H815 G4','LG ',12,11-20,(direct),(none),Direct,(none),Unknown,96.5,5.5,0,0,0,0,0,0,0,1
6,20,11-20,Android,en,'Xiaomi Mi Max','Xiaomi ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,795,22,0,1,0,0,1,0,0,1
4,22,51-60,iOS,fr,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,214,2,0,0,0,0,0,0,0,1
3,18,01-10,iOS,he,'Apple iPhone 5s','Apple ',2,2,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,60,2,0,0,0,0,0,0,0,1
1,6,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',7,6-10,google,cpc,'Paid Search','yad1 - מתחרים',Unknown,588,11,0,0,0,0,0,0,0,1
2,18,01-10,Android,he,'(not set)','(not ',7,6-10,(direct),(none),Direct,(none),Unknown,1225,7.5,0,0,0,0,0,0,0,1
3,18,31-40,Android,he,'(not set)','(not ',8,6-10,(direct),(none),Direct,(none),Unknown,826.666667,6,0,0,0,0,0,0,0,1
7,20,51-60,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',108,51+,(direct),(none),Direct,(none),MOBILE_WEB,1258.333333,16.5,0,1,0,0,0,1,0,1
2,8,31-40,Android,he,'Google Nexus 6P','Google ',47,21-50,(direct),(none),Direct,(none),Unknown,490,6,0,0,0,0,0,0,0,1
1,18,41-50,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,539.5,3,0,0,0,0,0,0,0,1
3,21,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,918.25,3.25,0,0,0,0,0,0,0,1
4,18,51-60,Android,he,'Xiaomi Mi 5','Xiaomi ',1,1,(direct),(none),Direct,(none),Unknown,589,5,0,0,0,0,0,0,0,1
4,11,51-60,iOS,he,'Apple iPhone','Apple ',23,21-50,(direct),(none),Direct,(none),Unknown,141,2.333333,0,0,0,0,0,0,0,1
2,17,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,679,19,0,0,0,0,0,0,0,1
6,13,31-40,Android,he,'LG D855 G3','LG ',15,11-20,(direct),(none),Direct,(none),Unknown,161,7,0,0,0,0,0,0,0,1
2,20,51-60,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,285,9,0,0,0,0,0,0,0,1
5,23,41-50,Android,es,'LG LG-K220 X Power','LG ',2,2,(direct),(none),Direct,(none),Unknown,227,6.5,0,0,0,0,0,0,0,1
1,21,41-50,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,452,8,0,0,0,0,0,0,0,1
4,21,31-40,iOS,he,'Apple iPhone','Apple ',4,4-5,(direct),(none),Direct,(none),Unknown,506,3.5,0,0,0,0,0,0,0,1
4,1,31-40,iOS,en,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,2155,12,0,0,0,0,0,0,0,1
4,16,51-60,iOS,en,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,1731.5,10,0,0,0,0,0,0,0,1
4,18,01-10,iOS,he,'Apple iPhone','Apple ',9,6-10,google,organic,'Organic Search',(none),Unknown,617.625,11.875,0,0,0,0,0,0,0,1
3,22,41-50,Android,en,'LG D802T G2','LG ',5,4-5,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,135,2,0,0,0,0,0,0,0,1
7,7,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',3,3,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,270,7,0,0,0,0,0,0,0,1
4,14,21-30,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,86.5,2,0,0,0,0,0,0,0,1
1,15,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,246,4,0,0,0,0,0,0,0,1
3,21,31-40,Android,en,'Samsung SM-E500F Galaxy E5','Samsung ',1,1,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,184,2,0,0,0,0,0,0,0,1
2,11,51-60,Android,he,'LG D855 G3','LG ',1,1,Whatsapp,Yad1_share,(Other),Yad1,Unknown,0,1,0,0,0,0,0,0,0,1
2,14,11-20,Android,he,'LG D855 G3','LG ',2,2,Whatsapp,Yad1_share,(Other),Yad1,Unknown,0,1,0,0,0,0,0,0,0,1
5,9,41-50,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,182,4,0,0,0,0,0,0,0,1
3,16,01-10,Android,he,'LG H815 G4','LG ',1,1,google,organic,'Organic Search',(none),Unknown,306,13,0,0,0,0,0,0,0,1
4,22,01-10,Android,he,'LG D722 G3 Mini','LG ',1,1,(direct),(none),Direct,(none),Unknown,349,23,0,0,0,0,0,0,0,1
7,11,11-20,Android,en,'Samsung SM-N910C Galaxy Note 4','Samsung ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,812.5,15,0,1,0,1,1,0,0,1
2,15,01-10,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,120,5,0,0,0,0,0,0,0,1
3,11,31-40,iOS,en,'Apple iPhone','Apple ',55,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1431,40,0,1,0,1,1,0,0,1
7,21,21-30,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,1381.5,30.5,0,0,0,0,0,0,0,1
4,18,11-20,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,150,3.5,0,0,0,0,0,0,0,1
5,18,11-20,iOS,en,'Apple iPhone SE','Apple ',1,1,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,132,2,0,0,0,0,0,0,0,1
7,19,51-60,Android,he,'Samsung SM-G925V Galaxy S6 Edge','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,372,3,0,0,0,0,0,0,0,1
3,5,01-10,Android,he,'Samsung SM-N910F Galaxy Note 4','Samsung ',31,21-50,(direct),(none),Direct,(none),Unknown,189,8.5,0,0,0,0,0,0,0,1
4,10,21-30,Android,he,'Samsung SM-N910F Galaxy Note 4','Samsung ',32,21-50,(direct),(none),Direct,(none),Unknown,152,6.666667,0,0,0,0,0,0,0,1
5,21,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,google,organic,'Organic Search',(none),Unknown,1563,14,0,0,0,0,0,0,0,1
7,13,41-50,Android,en,'LG D855 G3','LG ',31,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,723,17,0,1,0,0,0,0,0,1
7,17,01-10,Android,en,'LG D855 G3','LG ',32,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,874.5,14,0,1,0,1,0,0,0,1
4,21,11-20,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,139,3,0,0,0,0,0,0,0,1
2,15,01-10,Android,he,'HTC One M7','HTC ',1,1,google,organic,'Organic Search',(none),Unknown,399,3,0,0,0,0,0,0,0,1
4,13,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',33,21-50,google,organic,'Organic Search',(none),Unknown,65.666667,1.666667,0,0,0,0,0,0,0,1
7,14,11-20,Android,he,'LG D802 G2','LG ',1251,51+,google,organic,'Organic Search',(none),Unknown,678.428571,30.428571,0,0,0,0,0,0,0,1
7,14,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',231,51+,(direct),(none),Direct,(none),MOBILE_WEB,560,22,0,1,0,0,0,0,0,1
1,14,21-30,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,1527,6,0,0,0,0,0,0,0,1
2,20,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,161,4,0,0,0,0,0,0,0,1
3,18,11-20,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',25,21-50,google,organic,'Organic Search',(none),Unknown,509,5,0,0,0,0,0,0,0,1
2,13,01-10,Android,ru,'LG H525n G4C','LG ',22,21-50,(direct),(none),Direct,(none),Unknown,80.666667,2.333333,0,0,0,0,0,0,0,1
4,17,11-20,iOS,he,'Apple iPhone','Apple ',252,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,887,16,0,1,0,1,0,0,0,1
7,20,11-20,Android,he,'LG F670S K10','LG ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,912,14,0,1,0,0,0,0,0,1
6,21,41-50,iOS,en,'Apple iPhone','Apple ',14,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,600,16,0,1,0,1,0,0,0,1
6,21,41-50,iOS,en,'Apple iPhone','Apple ',14,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,600,16,0,1,0,1,0,0,0,1
6,21,41-50,iOS,en,'Apple iPhone','Apple ',14,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,600,16,0,1,0,1,0,0,0,1
6,21,41-50,iOS,en,'Apple iPhone','Apple ',14,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,600,16,0,1,0,1,0,0,0,1
2,13,41-50,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),Unknown,249,9,0,0,0,0,0,0,0,1
2,14,21-30,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,205,6.666667,0,0,0,0,0,0,0,1
1,11,51-60,Android,he,'LG D855 G3','LG ',2,2,google,organic,'Organic Search',(none),Unknown,403,6,0,0,0,0,0,0,0,1
4,19,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,5688,164,0,1,0,1,1,1,0,1
4,18,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',20,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,502,20,0,1,1,0,0,0,0,1
5,19,51-60,Android,he,'Samsung SM-G928C Galaxy S6 Edge Plus','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,81,3,0,0,0,0,0,0,0,1
5,1,11-20,Android,he,'Samsung SM-G900A Galaxy S5','Samsung ',9,6-10,(direct),(none),Direct,(none),Unknown,55,3,0,0,0,0,0,0,0,1
7,17,11-20,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',8,6-10,(direct),(none),Direct,(none),MOBILE_WEB,720.2,13.2,0,1,0,0,0,0,0,1
4,4,51-60,Android,ru,'LG D855 G3','LG ',3,3,(direct),(none),Direct,(none),Unknown,584.666667,5.333333,0,0,0,0,0,0,0,1
5,2,21-30,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',56,51+,(direct),(none),Direct,(none),Unknown,99,3,0,0,0,0,0,0,0,1
6,15,41-50,iOS,he,'Apple iPhone','Apple ',10,6-10,(direct),(none),Direct,(none),Unknown,158,6,0,0,0,0,0,0,0,1
3,20,01-10,Android,en,'LG H990 V20','LG ',3,3,(direct),(none),Direct,(none),Unknown,1430.5,6,0,0,0,0,0,0,0,1
4,13,21-30,Android,he,'Meizu m3 note m3 note','Meizu ',2,2,(direct),(none),Direct,(none),Unknown,350.5,3.5,0,0,0,0,0,0,0,1
7,18,41-50,iOS,en,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,76,2,0,0,0,0,0,0,0,1
3,21,41-50,Android,he,'Motorola XT1562 Moto X Play','Motorola ',17,11-20,(direct),(none),Direct,(none),Unknown,424,15,0,0,0,0,0,0,0,1
1,20,41-50,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',1,1,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,70,3,0,0,0,0,0,0,0,1
7,12,21-30,Android,he,'Meizu U20','Meizu ',1,1,(direct),(none),Direct,(none),Unknown,460,12,0,0,0,0,0,0,0,1
4,20,21-30,iOS,he,'Apple iPhone','Apple ',241,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1172.5,16,0,1,0,0,0,0,0,1
7,8,01-10,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,85,2,0,0,0,0,0,0,0,1
5,23,11-20,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,151,2,0,0,0,0,0,0,0,1
1,6,21-30,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,151,4,0,0,0,0,0,0,0,1
3,20,51-60,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,61,2,0,0,0,0,0,0,0,1
4,2,01-10,Android,en,'LG H815 G4','LG ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,1569,13.5,0,1,0,0,0,0,0,1
1,6,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,228,3,0,0,0,0,0,0,0,1
1,21,41-50,Android,he,'(not set)','(not ',6,6-10,(direct),(none),Direct,(none),Unknown,124,3,0,0,0,0,0,0,0,1
1,11,41-50,iOS,he,'Apple iPhone','Apple ',12,11-20,google,organic,'Organic Search',(none),Unknown,334,6,0,0,0,0,0,0,0,1
1,20,41-50,iOS,he,'Apple iPhone','Apple ',13,11-20,google,organic,'Organic Search',(none),Unknown,413,13.5,0,0,0,0,0,0,0,1
1,18,41-50,Android,he,'OnePlus A0001 One','OnePlus ',3,3,google,organic,'Organic Search',(none),Unknown,103.333333,2.333333,0,0,0,0,0,0,0,1
2,11,51-60,Android,he,'LG D855 G3','LG ',7,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,2818,11,0,1,0,1,0,0,0,1
1,23,11-20,iOS,ru,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,374,6,0,0,0,0,0,0,0,1
6,22,31-40,iOS,he,'Apple iPhone','Apple ',11,11-20,(direct),(none),Direct,(none),Unknown,1401.6,14,0,0,0,0,0,0,0,1
6,18,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',32,21-50,(direct),(none),Direct,(none),Unknown,1035,14,0,0,0,0,0,0,0,1
4,11,51-60,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',13,11-20,(direct),(none),Direct,(none),MOBILE_WEB,1488.833333,6,0,0,0,0,0,0,0,1
2,7,01-10,Android,he,'Meizu m3 note m3 note','Meizu ',10,6-10,google,organic,'Organic Search',(none),Unknown,182.714286,2.285714,0,0,0,0,0,0,0,1
7,19,31-40,iOS,he,'Apple iPhone','Apple ',389,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,890,29.833333,0,1,0,0,0,0,0,1
6,23,31-40,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),Unknown,235,5,0,0,0,0,0,0,0,1
6,11,41-50,Android,he,'LG D802 G2','LG ',52,51+,(direct),(none),Direct,(none),Unknown,1527,45,0,0,0,0,0,0,0,1
7,21,41-50,Android,he,'LG D802 G2','LG ',56,51+,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',Unknown,2061.2,44,0,0,0,0,0,0,0,1
2,19,11-20,Android,he,'Motorola XT1562 Moto X Play','Motorola ',2,2,(direct),(none),Direct,(none),Unknown,59.5,1.5,0,0,0,0,0,0,0,1
3,10,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',7,6-10,Whatsapp,Yad1_share,(Other),Yad1,Unknown,47.75,4.25,0,0,0,0,0,0,0,1
7,19,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,374,11,0,0,0,0,0,0,0,1
5,12,51-60,Android,he,'Sony E6653 Xperia Z5','Sony ',6,6-10,Whatsapp,'(not set)',(Other),m-ToAd,Unknown,39.5,2,0,0,0,0,0,0,0,1
2,16,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',15,11-20,(direct),(none),Direct,(none),Unknown,1056,10.5,0,0,0,0,0,0,0,1
6,6,31-40,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,149,4,0,0,0,0,0,0,0,1
2,15,41-50,Android,he,'LG D802 G2','LG ',141,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,623.2,13.8,0,1,0,1,1,0,0,1
2,17,01-10,iOS,en,'Apple iPhone','Apple ',29,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,867,17,0,1,0,1,0,0,0,1
5,22,01-10,Android,he,'Samsung SM-G900W8 Galaxy S5','Samsung ',236,51+,(direct),(none),Direct,(none),MOBILE_WEB,283.285714,11.428571,0,1,0,0,0,0,0,1
5,22,01-10,Android,he,'Samsung SM-G900W8 Galaxy S5','Samsung ',236,51+,(direct),(none),Direct,(none),MOBILE_WEB,283.285714,11.428571,0,1,0,0,0,0,0,1
5,22,01-10,Android,he,'Samsung SM-G900W8 Galaxy S5','Samsung ',236,51+,(direct),(none),Direct,(none),MOBILE_WEB,283.285714,11.428571,0,1,0,0,0,0,0,1
5,22,01-10,Android,he,'Samsung SM-G900W8 Galaxy S5','Samsung ',236,51+,(direct),(none),Direct,(none),MOBILE_WEB,283.285714,11.428571,0,1,0,0,0,0,0,1
2,7,31-40,iOS,he,'Apple iPhone','Apple ',56,51+,google,organic,'Organic Search',(none),Unknown,704,9,0,0,0,0,0,0,0,1
2,2,21-30,Android,en,'LG D855 G3','LG ',8,6-10,(direct),(none),Direct,(none),Unknown,304,8,0,0,0,0,0,0,0,1
3,15,11-20,Android,en,'LG D855 G3','LG ',10,6-10,(direct),(none),Direct,(none),Unknown,260.666667,5.333333,0,0,0,0,0,0,0,1
6,14,31-40,iOS,he,'Apple iPhone','Apple ',19,11-20,(direct),(none),Direct,(none),Unknown,101,4,0,0,0,0,0,0,0,1
7,16,51-60,Android,he,'LG D802 G2','LG ',2,2,(direct),(none),Direct,(none),Unknown,460,17,0,0,0,0,0,0,0,1
7,12,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,86,2,0,0,0,0,0,0,0,1
7,16,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,43,1.5,0,0,0,0,0,0,0,1
7,13,11-20,iOS,he,'Apple iPhone','Apple ',15,11-20,(direct),(none),Direct,(none),Unknown,1257.5,3,0,0,0,0,0,0,0,1
3,19,41-50,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',2,2,(direct),(none),Direct,(none),Unknown,115,6,0,0,0,0,0,0,0,1
5,16,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',15,11-20,(direct),(none),Direct,(none),Unknown,2552,13,0,0,0,0,0,0,0,1
7,13,41-50,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,1689,37,0,0,0,0,0,0,0,1
3,17,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',4,4-5,Whatsapp,Yad1_share,(Other),Yad1,MOBILE_WEB,759,12.333333,0,1,0,0,0,0,0,1
7,15,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',41,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1098,41,0,1,0,0,0,0,0,1
5,15,01-10,iOS,he,'Apple iPhone','Apple ',8,6-10,(direct),(none),Direct,(none),Unknown,71,2,0,0,0,0,0,0,0,1
1,19,31-40,Android,he,'LG H815 G4','LG ',3,3,(direct),(none),Direct,(none),Unknown,1443,6,0,0,0,0,0,0,0,1
1,4,21-30,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,1178,11,0,0,0,0,0,0,0,1
2,18,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,460,9,0,1,0,1,1,0,0,1
1,9,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',3,3,google,organic,'Organic Search',(none),Unknown,129.5,3,0,0,0,0,0,0,0,1
3,15,01-10,Android,en,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,880,3,0,0,0,0,0,0,0,1
1,22,01-10,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,396,4,0,0,0,0,0,0,0,1
