@relation R_data_frame

@attribute WeekDay {1,2,3,4,5,6,7}
@attribute Hour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute MinuteRange {01-10,11-20,21-30,31-40,41-50,51-60}
@attribute operatingSystem {'(not set)',Android,BlackBerry,Linux,Macintosh,Windows,'Windows Phone',iOS}
@attribute language {ag,ar,ay,az,bg,ca,cs,da,de,el,en,es,fi,fr,he,hu,il,is,it,iw,ja,ka,ko,lt,lv,nb,nl,pl,pt,ro,ru,sk,sv,th,tr,uk,un,vi,zh,zz}
@attribute MobileDeviceManuf {'(not ','Acer ','Akai ','Alcatel ','Amazon ','Amlogic ','Amoi ','Ampe ','AneWish ','Apple ','Archos ','Asus ','BLU ','BLUBOO ','BQ ','BlackBerry ','Blackview ','Boway ','CAT ','China ','Chuwi ','Coolpad ','Crosscall ','Cube ','Cubot ','DNS ','DOOGEE ','Dell ','Dialog ','ECOO ','Elephone ','Eny ','Eton ','Evolio ','FREETEL ','Fairphone ','Feiteng ','Fly ','GSmart ','GTab ','Gigabyte ','Gionee ','Google ','HOMTOM ','HP ','HTC ','HTM ','Hisense ','Huawei ','INUI ','Icemobile ','InFocus ','Infinix ','Infotmic ','Insignia ','Intex ','JXD ','Jiake ','Jiayu ','Jintian ','Karbonn ','Kenxinda ','Kingzone ','Kyocera ','LG ','LGG ','LYF ','Laude ','Lava ','LeEco ','LeTV ','Leagoo ','Legend ','Lenovo ','MXIII ','Maxon ','MediaTek ','Meizu ','Mercury ','Micromax ','Microsoft ','Minix ','Mio ','Mlais ','More ','Motorola ','Mozilla ','Nextbit ','Nokia ','Nomi ','OPPO ','Odys ','OnePlus ','Oukitel ','Ourspop ','Pantech ','Philips ','Posh ','Prestigio ','QMobile ','RCA ','Reeder ','Rivo ','SFR ','Samsung ','Sharp ','Silverline ','Siswoo ','Solotab ','Sonim ','Sony ','SonyEricsson ','Spice ','Star ','Sunsky ','Swipe ','Symphony ','Tagital ','Teclast ','Tecno ','ThL ','Tienhe ','Timing ','Toshiba ','Tronfy ','Turkcell ','UMI ','UTOK ','Ubro ','Ulefone ','Vernee ','ViewSonic ','Vivo ','Vodafone ','Wiko ','Wileyfox ','Xiaomi ','Xolo ','Yezz ','ZIDOO ','ZOPO ','ZTE ','Zoomtak ','iDROID ','iNew ','iRulu ','vkworld '}
@attribute VisitNumberGroup {1,11-20,2,21-50,3,4-5,51+,6-10}
@attribute Source {(direct),'(not set)',10.0.0.2:8880,1900SMS,192.168.0.253,192.168.39.3,2net.co.il,4mama.co.il,AdExpired,AdPublished,AndroidApp,FACEBOOK,Facebook,IphoneApp,Mail,Mail_deleted_by_user,Mail_deleted_by_user_NO_CONTANT,SendToFriend,StarredAds,UpgradeAd,Viber,Walla,Whatsapp,Win8App,'Yad1 Lead Confirmation',ad.co.il,api-mail.walla.co.il,aprent.co.il,auto1.co.il,beinisrael.com,bekaloot.co.il,bing,bladna.co.il,blove.co.il,buatnadlan.com,camp.lease4u.co.il,cannamarket.co.il,car,carsforum.co.il,catalog.orbita.co.il,classicar.co.il,clipboard,cp.teensafe.com,dalili.net,daliluk.com,digitalcard1.co.il,divur_nadlan,duckduckgo.com,easyexpat.com,expat.com,ezba,facebook,facebookshar,forummotor.israelinfo.co.il,fullgaz.co.il,fwportal.haifa.ac.il,g1948.com,galileasing.co.il,gdeil.hit.gemius.pl,gimzo.org.il,go.mail.ru,goldabar.co.il,google,google.co.il,haslik.co.il,hasolidit.com,heshemoto.co.il,hiside.co.il,ic.autocenter.co.il,icon_cafe,icon_link4u,icon_netex,israelbody.com,jeepolog.com,kafe,kafe.co.il,keshet,kik.com,kranot.org.il,l.facebook.com,lainyan.co.il,link4u.co.il,links.zahav.ru,ljpoisk.ru,lm.facebook.com,login_for_traders,m.auto.co.il,m.bizportal.co.il,m.calcalist.co.il,m.cellcom.co.il,m.facebook.com,m.vk.com,m.zap.co.il,m44.co.il,mail.google.com,mail_ad_deleted_by_user_empty,mail_ad_exposed,mail_pag_tokef,mail_to_advertiser,makers.co.il,metasearch.co.il,mini-sites.net,mls.nadlanone.co.il,mob.co.il,mobile.mako.co.il,mobileapp.mako.co.il,motoscooter.co.il,myactivity.google.com,mysearch.com,nbn.org.il,netex.co.il,newmail.012.net.il,noblockme.ru,ntgroup.co.il,omm.co.il,optimize.google.com,outlook.live.com,pandoor.co.il,parpar.net,pleasing.shlomo.co.il,portal.mobilebackup.biz,portelo.co.il,publicators.com,qa.yad2.co.il,re_facebook,rusisrael.livejournal.com,safe.partner.net.il,sales.albar.co.il,sce-ac.co.il,search-il.com,search.abclauncher.com,search.clearch.org,searchit.co.il,searchmobileonline.com,sharabi.co.il,sheav.org,sova.co.il,start,start.co.il,strauss-water-campaign.co.il,t.co,tabletstart.lenovo.com,tiuli.com,toyota.co.il,tpc.googlesyndication.com,translate.googleusercontent.com,use.co.il,uzit.co.il,vagit.co.il,walla.co.il,walla_component,walla_iframe,web01an.apps-search.com,web02as.apps-search.com,wikizona.org,yad2,yad2.pitchonlev.org.il,yahoo,yandex,yesplanet.co.il,ynet.co.il,zetov.info,zooloo.co.il}
@attribute Medium {(none),'(not set)',Banner,Chat,Logo_main,POSTS,Yad1_share,alert,app,baner,content,cpc,email,fbfeed,index,kafe,kniut,left,link,luhot_kniut_yad2,luhot_yad1,luhot_yad2,mail_add,mail_opinion_car,mail_opinion_nadlan,mehapsim_yad2,organic,popular_yad2,position,post,referral,sargel,share,shimushi_yad2,to_friend,walla_ads,yad1_re_facebook,yad2,yad2_cars,yad2_nadlan_rent,yad2_nadlan_sale,yad2_second_hand}
@attribute channelGrouping {(Other),Direct,Display,Email,'Organic Search','Paid Search',Referral,Social}
@attribute campaign {(none),'(not set)',1900SMS,AdExpired,AdNotPublished,AdPublished,Androidapp-Yad1,Androidapp-editAd,App,Area,Iphoneapp-editAd,Neighbors,Netex_icons,Private,SendToFriend,StarredAds,ToAdFromMyYad2,UpgradeAd_CarPrivate,Yad1,'Yad1 - חברות בניה','Yad1 Lead Confirmation','Yad1- דירות ערים','Yad1- פרוייקטים ערים','Yad2 - חיפוש על מפה - Display Remarketing','Yad2 - מדד הנדל\"ן - דיספליי - Affinity','Yad2 - מדד הנדל\"ן מתחרים','Yad2 - מוצרים יד2 שנייה','Yad2 - מחירון רכב - דיספליי - Affinity','Yad2 - מחירון רכב שוטף','Yad2 - נדל\"ן להשכרה','Yad2 - רכבים יד2','Yad2 - Brand E','Yad2 - Brand+Product','Yad2 - Business for Sale - Search','Yad2 - Tadmit 2016 - GDN Affinity - All','Yad2 - Tadmit 2016 - GDN In-market - All','Yad2 - Tadmit 2016 - GDN Topics - All','Yad2 - Tadmit 2016 - GDN Topics - General',Yad2-in-kafe,campaign,for_sale,hotPic,hotPic?ref=fb,innerdetails,kafe,kafe_icons,link,link4u,m-ToAd,main_street,main_yad2,map,more,more?utm_medium=content,nadlan_sale,newpricelist,otherVerticals,postim,privatearea,start_icons,walla_home_new,walla_inner,yad1,'yad1 - מתחרים',yad2_gadStein,yad2alerts}
@attribute platform {DESKTOP_WEB,MOBILE_APP_ANDROID,MOBILE_APP_IOS,MOBILE_WEB}
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar {0,1}
@attribute isFeedNadlan {0,1}
@attribute isFeedSecondHand {0,1}
@attribute isNadlanRoomsFilter {0,1}
@attribute isNadlanPriceFilter {0,1}
@attribute isNadlanShowPhone {0,1}
@attribute isNadlanCallSeller {0,1}
@attribute Success {0,1}

@data
6,9,31-40,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,14,1,0,0,0,0,0,0,0,0
1,10,11-20,Android,he,'OnePlus ',51+,(direct),(none),Direct,(none),MOBILE_WEB,96,3,0,0,0,0,0,0,0,0
6,15,51-60,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,215,2,0,0,0,0,0,0,0,0
3,17,31-40,iOS,he,'Apple ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,48,5,1,0,0,0,0,0,0,0
5,12,11-20,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,15,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,29.727273,1.363636,0,0,0,0,0,0,0,0
3,7,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,747.214286,20.642857,1,0,0,0,0,0,0,0
4,6,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,26,8,0,0,0,0,0,0,0,0
2,11,11-20,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,776.935484,20.741935,0,1,0,1,0,0,0,0
6,11,21-30,Android,he,'Feiteng ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,49,3,0,0,0,0,0,0,0,0
6,19,21-30,Android,he,'LG ',51+,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,409.111111,8.555556,0,1,0,0,0,0,0,0
3,17,41-50,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,248.75,9.75,1,0,0,0,0,0,0,0
6,5,51-60,Android,ru,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,307,8,1,0,0,0,0,0,0,0
3,5,41-50,Android,he,'(not ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,386.333333,11.666667,0,1,0,1,0,0,0,0
4,13,51-60,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,260,5,1,0,0,0,0,0,0,0
7,7,01-10,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,781.8,20.4,1,0,0,0,0,0,0,0
5,15,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,138,5,1,0,0,0,0,0,0,0
1,21,21-30,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,332,10,0,1,0,1,0,0,0,0
1,18,51-60,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,992.25,9.25,0,0,0,0,0,0,0,0
7,20,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,686,27,0,1,0,1,1,0,0,0
2,13,51-60,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,16,1,0,0,0,0,0,0,0,0
3,7,41-50,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,720.75,21.5,0,1,0,1,0,0,0,0
5,8,21-30,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,6,01-10,Android,en,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,148,3.25,0,0,0,0,0,0,0,0
7,17,31-40,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_APP_IOS,398,7,0,0,0,0,0,0,0,0
6,15,01-10,iOS,en,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,340.666667,4.333333,0,0,0,0,0,0,0,0
1,19,31-40,iOS,ar,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,592.85,10.95,0,0,0,0,0,0,0,0
1,17,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,436.15,12.4,1,0,0,0,0,0,0,0
1,7,01-10,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,622,14,0,1,0,0,0,0,0,0
1,12,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,373.428571,8.285714,0,1,0,1,1,0,0,0
3,5,41-50,Android,he,'Samsung ',6-10,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,24,1,0,0,0,0,0,0,0,0
1,6,21-30,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,35,3,0,0,0,0,0,0,0,0
4,15,21-30,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,4014,61,1,0,0,0,0,0,0,0
6,17,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,69,4,0,1,0,1,0,0,0,0
7,22,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,311,9,0,0,0,0,0,0,0,0
4,17,31-40,Android,he,'Feiteng ',51+,(direct),(none),Direct,(none),MOBILE_WEB,706,15,1,0,0,0,0,0,0,0
4,20,21-30,Android,en,'OPPO ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,873.5,6.833333,0,0,0,0,0,0,0,0
4,10,51-60,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1046,20,0,0,0,0,0,0,0,0
3,21,51-60,iOS,he,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,180.5,13,1,0,0,0,0,0,0,0
1,7,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,136.8,5.6,1,0,0,0,0,0,0,0
4,23,41-50,Android,he,'Huawei ',51+,(direct),(none),Direct,(none),MOBILE_WEB,747,31.5,0,1,0,1,0,0,0,0
1,13,11-20,Android,he,'(not ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1386.285714,38.571429,0,0,0,0,0,0,0,0
3,5,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,338.4,15.1,1,0,0,0,0,0,0,0
1,15,21-30,Android,ru,'Meizu ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,92.076923,2.230769,0,0,0,0,0,0,0,0
5,13,21-30,Android,he,'Huawei ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,578,24,0,0,0,0,0,0,0,0
4,11,21-30,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,436,10,0,1,0,0,0,0,0,0
7,20,51-60,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,508,11,1,0,0,0,0,0,0,0
4,10,01-10,Android,he,'LG ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,18,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,415.5,4,0,0,0,0,0,0,0,0
3,8,01-10,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,343,16,1,0,0,0,0,0,0,0
2,8,11-20,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,41,3.333333,0,0,0,0,0,0,0,0
2,15,41-50,Android,he,'LG ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,422,8.5,1,0,0,0,0,0,0,0
1,13,11-20,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,98,4.666667,0,0,0,0,0,0,0,0
1,8,41-50,Android,ar,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,766.666667,26.666667,1,0,0,0,0,0,0,0
3,15,11-20,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,405.333333,11,0,1,0,1,0,0,0,0
4,5,11-20,Android,he,'Samsung ',1,facebook,share,(Other),ToAdFromMyYad2,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,8,21-30,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,270,12.5,1,0,0,0,0,0,0,0
2,17,41-50,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,608,5,1,0,0,0,0,0,0,0
1,6,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
1,16,41-50,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,21,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,867.25,49.75,1,0,0,0,0,0,0,0
2,6,31-40,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,258.153846,13.692308,1,0,0,0,0,0,0,0
1,12,11-20,Android,he,'Xiaomi ',51+,(direct),(none),Direct,(none),MOBILE_WEB,1754.923077,30.461538,0,1,0,0,1,0,0,0
3,10,31-40,Android,ru,'Sony ',2,(direct),(none),Direct,(none),MOBILE_WEB,2793.5,6.5,0,0,0,0,0,0,0,0
6,17,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,288.75,10,0,0,0,0,0,0,0,0
7,13,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,187.5,4,0,0,0,0,0,0,0,0
2,14,51-60,Android,he,'(not ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,890.5,12.75,0,1,1,0,0,0,0,0
4,11,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,162,7,1,0,0,0,0,0,0,0
1,13,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,577.25,8.375,0,1,0,0,0,0,0,0
5,12,41-50,iOS,he,'Apple ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,985.5,6,1,0,0,0,0,0,0,0
4,13,21-30,iOS,de,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,833,9,1,0,0,0,0,0,0,0
1,2,51-60,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,680,33.666667,0,1,0,1,0,0,0,0
1,11,41-50,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,6,3,0,0,0,0,0,0,0,0
5,4,01-10,Android,he,'Samsung ',2,m.facebook.com,referral,Social,(none),MOBILE_WEB,5.5,0.5,0,0,0,0,0,0,0,0
5,8,01-10,iOS,ru,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,480.333333,1.333333,0,0,0,0,0,0,0,0
6,17,01-10,iOS,ar,'Apple ',3,(direct),(none),Direct,(none),MOBILE_APP_IOS,2083,102,1,0,1,0,0,0,0,0
4,15,41-50,Android,he,'Sony ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,326,11.5,1,0,0,0,0,0,0,0
3,20,41-50,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1306,26,0,0,0,0,0,0,0,0
3,17,21-30,iOS,he,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,681,3,0,1,0,0,0,0,0,0
5,19,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,199.8,8.6,1,0,0,0,0,0,0,0
1,8,41-50,Android,he,'Huawei ',1,Facebook,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,14,51-60,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,356,13.75,1,0,0,0,0,0,0,0
7,7,41-50,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,1911.5,78,0,1,0,1,0,0,0,0
7,21,11-20,iOS,he,'Apple ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,906.8,13.6,0,1,0,1,0,0,0,0
4,21,21-30,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,347.333333,16.666667,0,0,0,0,0,0,0,0
3,21,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,600.75,9,0,0,0,0,0,0,0,0
7,6,31-40,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,29,2,0,0,0,0,0,0,0,0
3,15,51-60,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
5,17,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,638.5,39,1,0,0,0,0,0,0,0
7,22,21-30,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,141,6,0,0,0,0,0,0,0,0
6,18,41-50,iOS,ru,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,383,15,0,0,0,0,0,0,0,0
7,19,31-40,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,455.625,3.5,0,0,0,0,0,0,0,0
3,7,31-40,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,43.533333,3.4,0,0,0,0,0,0,0,0
3,6,51-60,Android,en,'OnePlus ',1,facebookshar,fbfeed,(Other),'(not set)',MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,13,11-20,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,26,1,0,0,0,0,0,0,0,0
2,9,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
2,18,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,239.785714,15.642857,0,0,0,0,0,0,0,0
1,13,01-10,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,1337.25,15.25,1,0,0,0,0,0,0,0
6,5,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,396.090909,10.272727,0,0,0,0,0,0,0,0
7,19,11-20,Android,en,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,323.142857,14.714286,0,0,0,0,0,0,0,0
3,15,31-40,Android,he,'Samsung ',1,facebook,share,(Other),ToAdFromMyYad2,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,22,01-10,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,188.285714,9.142857,1,0,0,0,0,0,0,0
7,17,11-20,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,271.333333,4.666667,0,0,0,0,0,0,0,0
5,11,21-30,Android,ru,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,1769,54,0,0,0,0,0,0,0,0
6,14,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,92,7.8,0,0,0,0,0,0,0,0
4,18,41-50,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,277.666667,7,0,1,0,0,1,0,0,0
6,13,01-10,Android,he,'LG ',3,(direct),(none),Direct,(none),MOBILE_WEB,351,7,0,0,0,0,0,0,0,0
7,22,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,511.875,13,0,1,0,0,0,0,0,0
3,21,41-50,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1035.25,52,0,0,0,0,0,0,0,0
7,19,11-20,Android,he,'LG ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,17,2,0,0,0,0,0,0,0,0
6,10,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,274.375,12.5,0,0,0,0,0,0,0,0
5,19,01-10,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,26,6,0,0,0,0,0,0,0,0
7,23,21-30,iOS,ru,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
4,3,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,162,3,0,1,0,0,0,0,0,0
6,8,51-60,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,292.666667,11.666667,0,0,0,0,0,0,0,0
3,17,51-60,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,90,1.2,0,0,0,0,0,0,0,0
2,0,11-20,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,469.333333,22.111111,0,0,0,0,0,0,0,0
4,18,51-60,Android,ar,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,409,14.666667,0,0,0,0,0,0,0,0
2,19,01-10,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,114.533333,2.533333,0,0,0,0,0,0,0,0
1,17,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,854.333333,30.333333,0,1,0,0,0,0,0,0
5,13,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,25,2.5,0,0,0,0,0,0,0,0
4,2,51-60,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
1,7,31-40,Android,he,'LG ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,422,10,0,1,0,0,0,0,0,0
7,6,51-60,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1147,2,0,0,0,0,0,0,0,0
3,20,31-40,Android,he,'Xiaomi ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,722.5,16.5,0,0,0,0,0,0,0,0
3,12,51-60,Android,he,'Feiteng ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,18,01-10,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,29,7.052632,0,0,0,0,0,0,0,0
4,19,41-50,Android,ar,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,89,6,1,0,0,0,0,0,0,0
4,19,21-30,iOS,he,'Apple ',3,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,124,1,0,0,0,0,0,0,0,0
3,14,51-60,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,972.363636,31.636364,0,0,0,0,0,0,0,0
3,9,31-40,Android,he,'Meizu ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,85.571429,6.142857,0,0,0,0,0,0,0,0
5,9,21-30,iOS,he,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_APP_IOS,2223,35,0,0,0,0,0,0,0,0
3,12,31-40,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,8,01-10,Android,he,'Samsung ',1,facebook,share,(Other),ToAdFromMyYad2,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
7,10,31-40,Android,en,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1603.875,41.75,0,0,0,0,0,0,0,0
1,18,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,968,46,0,0,0,0,0,0,0,0
1,15,01-10,Android,en,'Meizu ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,173,9.5,0,1,0,0,0,0,0,0
1,22,31-40,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,13,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,339.625,8.1875,1,0,0,0,0,0,0,0
2,19,01-10,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,18,11-20,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2401.769231,74.846154,0,0,0,0,0,0,0,0
2,22,01-10,Android,he,'LG ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,1108.166667,24.5,1,0,0,0,0,0,0,0
